Alternative,Value,Cost
blue,63.99992442,76.7959685
blue,60.48571682,72.27053273
blue,64.64552286,75.06355375
blue,59.90780784,75.94974926
blue,62.48243848,77.26567916
blue,63.78081475,73.38120244
blue,62.60545959,75.46847986
blue,59.10610104,76.33250802
blue,60.14472365,82.43144145
blue,61.29916392,78.17973568
blue,66.24893819,70.25882673
blue,62.74672368,75.03445483
blue,65.55120405,75.38216415
blue,63.35899235,76.63632444
brown,70.30077189,65.3819633
brown,71.99645153,67.37918115
brown,70.30725465,68.90225048
brown,70.89651695,67.60187427
brown,71.60386606,68.7323497
brown,70.39195502,66.85313045
brown,71.08486612,66.72713176
brown,72.5779902,68.14748961
brown,70.53634626,67.50539967
brown,69.84147299,67.80103747
brown,71.72368564,66.86473871
brown,70.21545934,66.95236967
brown,70.73159997,67.25010268
brown,71.50779927,67.04355436
brown,71.461331,67.79144565
brown,72.17944959,66.63205182
brown,70.32060367,66.07981456
brown,70.68138843,68.47958554
brown,70.34198071,66.26214379
brown,70.83738402,67.28834427
brown,72.98934912,65.13919015
brown,70.93894806,66.35629808
brown,70.97219002,69.42138011
brown,71.51152589,67.09147242
brown,69.78324662,67.81644111
brown,71.95360103,67.54314318
brown,70.94163595,65.58029282
brown,70.29505383,67.85936047
brown,71.37431582,65.97830793
brown,70.81683268,67.71289039
brown,70.84838523,65.79438575
brown,70.88512536,66.9684408
brown,72.54720521,67.53026503
brown,70.44709014,66.67391517
brown,71.95425968,66.85527465
brown,71.16442011,67.57295305
brown,70.72227459,67.72022383
brown,70.35558038,68.51788812
brown,70.63289399,69.82471876
brown,70.72408668,66.88726157
brown,72.0906215,68.32946118
brown,70.21862708,67.69265911
brown,72.64332373,67.06994386
brown,70.82921477,66.94716216
brown,70.34635809,66.00339841
brown,70.29209047,67.99103394
brown,71.18810549,68.03704136
brown,72.7480348,66.49804641
brown,70.77573916,65.79874878
brown,70.90428445,67.03028835
brown,71.2050724,68.11706338
brown,71.0634117,68.74067851
brown,70.25833557,66.44346846
brown,71.9882912,66.87981817
brown,69.76947577,68.71323258
brown,70.01991964,66.59703875
brown,70.58456867,65.98972196
brown,70.72155906,67.34879768
brown,72.05409935,69.37772782
brown,70.37694105,66.24783669
brown,70.82180818,66.52691435
brown,70.66761429,66.89611249
brown,72.60388383,67.059078
brown,72.44882146,66.61115014
brown,69.94160035,67.4783601
brown,71.43651434,66.34391019
brown,69.70279853,66.86534853
brown,70.17092657,67.6759577
brown,70.41838876,67.13191004
brown,70.15269819,67.68980876
brown,71.22859329,65.60935591
brown,70.68681433,66.16976672
brown,71.30620213,66.84519807
brown,72.22963756,65.42553733
brown,72.17110292,67.19054912
brown,68.92871135,67.92152867
brown,70.74558829,66.86874048
brown,71.47639654,65.35960342
brown,72.16483591,66.7520827
brown,70.42948456,65.69990839
brown,71.12782793,66.73466424
brown,72.63205863,65.59920797
brown,71.19899387,64.95729692
brown,72.87590307,67.85177869
brown,68.78324487,67.25973115
brown,73.0338778,65.83579229
brown,68.62501386,65.58794063
brown,72.13308271,65.7716968
brown,72.06322316,66.46313576
brown,70.62009272,68.20140532
brown,70.66899941,67.37954175
brown,71.35554808,66.04259764
brown,71.1698886,67.97779142
brown,71.23923859,65.60871496
brown,72.31400656,68.67740605
brown,71.22927498,66.74951798
brown,68.93574463,68.43238383
brown,71.41627419,65.98321638
brown,70.6772694,66.96956972
brown,71.84291353,66.48960436
brown,70.12506145,67.34087196
brown,70.74942979,66.02966533
brown,69.46211628,65.77520763
brown,69.51646619,66.05029989
brown,69.25526187,68.76588816
brown,71.02423568,67.24016091
brown,68.25838612,68.02857671
brown,72.25450869,66.23773851
brown,70.3493788,66.88863961
brown,71.01466976,66.90791743
brown,72.19810155,66.72432616
brown,71.30121906,66.86131141
brown,71.42168878,67.29584638
brown,70.3633898,66.20758998
brown,69.70574161,67.77028396
brown,71.64157325,68.79520321
brown,70.79699422,66.93955091
brown,70.99996152,67.51988744
brown,70.17540536,67.21047333
brown,70.4432906,66.96316034
brown,68.7085725,67.44790606
brown,69.34763022,66.94265577
brown,69.4287493,66.13056539
brown,70.81969488,66.91108985
brown,69.93360034,68.21696745
brown,71.38909053,67.56993321
brown,71.0352336,67.39537989
brown,70.50154548,66.88615655
brown,69.39456829,67.55290591
brown,70.3290676,64.97043993
brown,71.8927259,66.9313053
brown,71.47679944,65.50232816
brown,70.68813256,66.59454431
brown,68.75564113,65.59970865
brown,70.51379927,68.26750815
brown,68.07570887,66.31128814
brown,72.77384268,66.5113477
brown,71.03371244,68.23530941
brown,72.26106595,67.81325025
brown,70.82603911,66.65743164
brown,73.07554918,64.98016661
brown,70.10135816,67.83701019
brown,71.83799032,66.62665213
brown,70.98905637,66.29408632
brown,71.72712991,66.46075034
brown,69.67476873,65.88051552
brown,73.23816323,65.58111117
brown,71.30243627,65.98774735
brown,70.50328702,68.08313853
brown,69.81377499,65.95469973
brown,69.47465836,66.67613527
brown,69.1836629,67.52443819
brown,69.28246008,67.44565789
brown,71.03971205,65.0509903
brown,72.12155647,68.46172388
brown,71.35391566,67.17794068
brown,69.06790503,67.99969592
brown,71.08575322,66.06270775
brown,72.50006795,66.55176996
brown,72.01468793,66.73106608
brown,72.84390933,67.65213506
brown,71.41958246,65.77891038
brown,67.71062415,66.52082209
brown,71.64238307,67.62516488
brown,71.21309364,68.0942045
brown,69.28171124,66.09472134
brown,70.86854777,68.41211395
brown,70.32812053,66.86739122
brown,70.55653511,66.80755043
brown,71.47127077,67.67325305
brown,70.40813611,67.87616357
brown,70.34808411,66.2416535
brown,69.54323615,67.86457977
brown,71.1722846,66.0510366
brown,71.55096552,67.83856841
brown,71.57172204,66.46958446
brown,72.18917935,66.21309145
brown,68.63466618,68.0590188
brown,71.03322404,67.47027806
brown,69.66570232,65.78202514
brown,71.60878579,67.87022959
brown,71.08002488,66.73257364
brown,69.93127198,67.56842904
brown,70.62244634,67.45714582
brown,72.40288068,66.03004006
brown,70.45855805,66.88517496
brown,69.27507875,66.97655273
brown,72.08919484,66.5658553
brown,72.16976361,65.005666
brown,70.39284327,66.49233253
brown,72.65412286,67.49027657
brown,70.83391943,67.96610473
brown,69.72598101,68.14515302
brown,70.69395914,67.71376967
brown,71.25434043,66.79832117
brown,71.5624711,66.65424882
brown,71.38513853,66.41923936
brown,72.23617915,67.93876622
brown,71.230932,66.39652951
brown,71.51677516,67.20351369
brown,72.02557914,67.92823301
brown,70.83368642,67.35909046
brown,70.20843292,67.18675734
brown,70.71784772,66.58015456
brown,69.66663409,65.83401973
brown,71.04969701,66.72326217
brown,71.50379753,66.14374217
brown,69.95287217,67.13942431
brown,70.1305295,67.03152455
brown,69.8915813,66.66347866
brown,70.95955404,67.57993607
brown,72.41657478,68.45462253
brown,70.36730613,67.05550954
brown,70.37144181,67.54103016
brown,70.97467384,65.97389942
brown,70.02452366,66.89999717
brown,72.01497226,67.03097303
brown,70.69809269,67.45841165
brown,72.13105437,67.38459348
brown,71.63945158,67.17395259
brown,71.79495878,67.39149196
brown,69.52086254,66.11347511
brown,69.31931928,67.19093209
brown,71.05897547,65.37241184
brown,70.64169598,67.91002635
brown,70.66075015,67.68404722
brown,70.89780209,66.95048002
brown,72.60058414,68.687933
brown,70.53819696,66.45176548
brown,70.38237646,68.27235102
brown,72.62733904,67.70114012
brown,71.22365548,69.18965021
brown,71.24242021,68.26903037
brown,69.7049673,67.761465
brown,71.74924165,67.58275704
brown,72.16865539,67.53398584
brown,71.71429343,67.86351079
brown,69.85043261,67.76332415
brown,72.45037475,68.20037462
brown,70.70221673,66.85960858
brown,72.83661114,68.77007807
brown,71.46474043,66.97434927
brown,71.41627925,65.6942059
brown,73.00767402,68.27519729
brown,72.20833433,65.57748669
brown,71.46069002,67.0383257
brown,70.21393644,66.15161011
brown,71.90163404,68.30756902
brown,71.76871558,67.66522317
brown,70.48684202,66.31729339
brown,70.78083935,68.06610268
brown,70.72485655,67.21792691
brown,69.35622849,67.69780022
brown,71.67826625,67.91163748
brown,69.51139051,66.4928651
brown,71.345458,67.2673852
brown,69.4534525,64.47307975
brown,71.95641363,66.64877717
brown,71.82237875,67.84633548
brown,72.87245817,68.01884847
brown,69.81417111,67.59454583
brown,71.9548998,67.2468568
brown,70.78457514,67.74858677
brown,71.21595839,66.07205166
brown,70.58583567,66.3255606
brown,71.41504627,66.08746549
brown,69.88865518,67.35189277
brown,70.09786889,67.0627806
brown,71.82060695,67.39391704
brown,68.11385088,67.39090157
brown,70.72722694,68.16127592
brown,70.55596949,68.74197898
brown,71.74651111,65.69086534
brown,71.43062132,67.43475745
brown,69.64574215,66.3919072
brown,72.48288036,68.41077825
brown,72.05572824,67.69935775
brown,72.43773515,68.19161191
brown,70.02710019,65.76370434
brown,72.90461769,67.08230083
brown,72.205622,68.61284464
brown,72.1567976,66.13456524
brown,69.78982682,66.00481023
brown,70.93197077,66.85660006
brown,71.18827862,66.3317274
brown,69.63149203,67.83322799
brown,70.79852954,66.57786831
brown,71.77750125,66.79134933
brown,71.31490324,65.65113457
brown,71.24126478,67.353949
brown,72.44680593,67.67424607
brown,70.24537555,65.71631571
brown,71.79309038,68.44958454
brown,72.06762924,66.07129317
brown,69.69287933,67.45576359
brown,69.00931216,67.17365548
brown,71.96057481,66.12557977
brown,70.74928409,66.4478107
brown,73.39520133,67.94899986
brown,71.31863436,66.93410519
brown,70.97246497,66.83754732
brown,69.26908196,67.92861683
brown,70.19060255,67.38070129
brown,69.62130013,66.76378055
brown,73.84874403,67.19056124
brown,69.72036972,65.66806303
brown,71.6213931,67.2609002
brown,72.34149424,69.19067506
brown,70.67618828,66.77644926
brown,71.14438347,66.44177183
brown,69.91814722,68.37485903
brown,70.99402266,67.83447985
brown,70.63899432,68.41825778
brown,70.24665546,67.59240302
brown,71.59697709,67.40967071
brown,70.16726063,67.68885593
brown,69.45497532,66.14410846
brown,71.82299024,67.2691243
brown,71.20199791,67.44031189
brown,69.37715171,68.86660153
brown,70.29617712,67.85713209
brown,71.8512461,68.63668277
brown,70.0024877,67.05868331
brown,71.77489479,66.15871381
brown,70.6725254,66.18584469
brown,69.58204296,65.71100731
brown,71.47080036,65.20376018
brown,68.51109639,66.6228462
brown,70.35316015,66.51915043
brown,70.9140158,68.41717621
brown,71.25092191,65.37380573
brown,71.25700368,67.15895716
brown,71.11457486,66.5720319
brown,72.38496026,67.65725942
brown,72.71463082,67.77293638
brown,72.83194492,66.16019974
brown,69.68868714,66.83003978
brown,70.1935387,66.78404607
brown,69.74131815,65.94782272
brown,70.58155433,67.11776284
brown,71.30534058,66.63533358
brown,71.1870618,66.35029904
brown,70.76880759,65.98242132
brown,70.84469857,67.05817636
brown,70.58191626,67.07883273
brown,70.13935039,66.35585987
brown,70.26635293,68.599921
brown,70.17094871,65.83901625
brown,70.49278892,66.8106843
brown,69.60545901,66.27272216
brown,72.23287587,67.85603071
brown,72.95111699,68.11576332
brown,69.69111564,64.53879564
brown,72.25552093,66.41977627
brown,71.11324414,65.0965733
brown,71.02675455,68.83669092
brown,71.05845697,67.13926605
brown,71.45715365,67.43884069
brown,71.10271366,67.01666704
brown,70.13908313,65.44310397
brown,71.13809993,65.41535912
brown,71.87453963,67.88142066
brown,70.76409046,67.36203508
brown,69.77557934,66.27014272
brown,69.34869731,65.57130983
brown,71.62270564,67.69240433
brown,70.9360787,66.09420841
brown,70.40675689,66.70110774
brown,71.22560336,67.78832044
brown,70.304007,66.11639031
brown,70.91763141,65.67579651
brown,71.28587608,68.93266551
brown,68.96110703,66.47724019
brown,70.01567947,68.79234298
brown,69.67836322,66.53380219
brown,69.76269014,67.42716221
brown,72.55250207,67.52318376
brown,72.18360405,65.82282975
brown,71.76433552,66.26286131
brown,70.62921666,68.86640408
brown,72.18452861,66.97632391
brown,69.77885612,68.06054884
brown,69.00402595,65.36048673
brown,67.97295428,67.93308721
brown,71.22731354,66.69706738
brown,71.03647061,66.82400717
brown,70.20990853,66.46276997
brown,71.4891585,66.92734528
brown,71.0423673,67.19175799
brown,70.69744145,65.26674848
brown,72.27422162,66.19838133
brown,72.43994877,67.45181241
brown,72.04242537,66.87806785
brown,71.59659068,67.10426935
brown,69.99853465,66.70108661
brown,70.75167348,68.21824475
brown,70.95559443,67.00198089
brown,71.14958578,66.92066634
brown,72.11791338,67.69011247
brown,69.58052949,69.29623098
brown,69.64438094,67.54465183
brown,70.93995404,68.15962045
brown,69.52909241,66.17427977
brown,72.11670596,67.07374802
brown,70.83185339,66.50678395
brown,68.30719875,67.89469832
brown,70.76152091,67.14419626
brown,71.21141113,67.64198669
brown,70.2287494,69.68177485
brown,69.73419034,66.34208079
brown,71.01302619,67.55326866
brown,72.22388549,65.97108549
brown,70.52053778,66.26920929
brown,72.11030899,68.10692029
brown,72.40120355,66.91677163
brown,69.73593737,67.35299362
brown,71.86561315,66.28366603
brown,70.89201944,66.86991351
brown,71.2457619,66.01224296
brown,72.75519626,67.59344569
brown,71.98049507,66.08472718
brown,70.51754288,66.68071598
brown,69.49916827,66.56865214
brown,71.36311391,67.15520119
brown,71.52757266,66.5970552
brown,72.21357441,65.70486675
brown,72.42939833,67.28009915
brown,71.21545885,67.7629105
brown,71.167553,68.67049801
brown,71.44072394,65.54719484
brown,72.08344626,68.42507695
brown,71.16740505,65.97590883
brown,70.6109474,66.81319452
brown,69.94581827,65.78893513
brown,71.01363923,68.52855868
brown,70.984723,67.13964253
brown,71.00041872,66.95728677
brown,70.60583703,67.43683994
brown,70.40899752,69.85613089
brown,71.92597269,66.34352597
brown,70.85652964,67.44783309
brown,72.5585374,67.09707993
brown,70.21705568,67.17098212
brown,69.15605273,68.11503425
brown,70.84002743,67.20285432
brown,71.91194397,66.92121063
brown,70.84651993,67.31562345
brown,69.42113831,66.28625344
brown,70.4173296,68.87501507
brown,70.96096139,68.85975199
brown,72.30430649,66.20347483
brown,72.12330244,65.11172075
brown,71.81111612,68.95169632
brown,71.47138212,67.49234501
brown,70.18639964,65.59343058
brown,71.81115221,66.18913553
brown,72.21840109,65.97046267
brown,71.7422001,67.1314308
brown,72.17654312,66.72465863
brown,71.3041073,68.374795
brown,72.01855145,68.8616425
brown,72.40356858,67.90958132
brown,70.0317164,66.97877554
brown,72.51913192,68.11766912
brown,71.7648683,66.25238753
brown,71.70537176,66.3503015
brown,71.07354777,67.0244211
brown,70.04498747,66.81449255
brown,69.7499102,66.22468026
brown,71.30269704,67.37121375
brown,70.85566436,66.3750566
brown,72.06502977,68.13423842
brown,70.98367946,66.64870053
brown,70.6289135,66.63906995
brown,72.51137112,66.93609678
brown,70.73465727,68.36192184
brown,70.32553989,67.61107487
brown,71.67155928,67.36421307
brown,72.50322016,68.02507876
brown,70.02312639,65.91573506
brown,70.72678304,68.14673194
brown,70.65466642,67.00875398
brown,71.03279477,65.55649612
brown,71.33117834,66.41184212
brown,71.73006862,66.6343497
brown,72.04706493,68.51963782
brown,70.27035783,65.00256091
brown,70.98603966,66.65308664
brown,71.78760604,66.03511117
brown,70.40552252,67.26959244
brown,71.45631883,67.01818889
brown,72.74418409,68.05559186
brown,69.65748932,67.99104948
brown,71.72420917,67.71267006
brown,70.92777321,68.79564472
brown,69.99881662,65.91831325
brown,71.26331289,66.50746622
brown,70.95053264,67.96459739
brown,69.97623684,66.41693614
brown,71.01987578,65.75075949
brown,71.58444783,67.35000252
brown,70.80247218,67.81444171
brown,72.79749355,66.48333387
brown,72.56281343,64.3077356
brown,70.24873753,65.90304536
brown,72.37841083,65.74452492
brown,72.26146848,66.36278922
brown,70.35259297,66.60908385
brown,72.56889018,67.99442197
brown,72.6657579,65.57698034
brown,71.62618311,66.38899066
brown,71.89212436,66.26118326
brown,69.9873849,68.42907164
brown,72.86411814,65.5084153
brown,70.40633681,65.45427159
brown,70.63944138,68.03955625
brown,71.51157078,67.03414736
brown,71.10314182,66.41750755
brown,72.68308408,66.27863226
brown,70.26513329,64.41510449
brown,70.46224301,67.27122917
brown,71.26326519,66.85800705
brown,71.56358708,68.10391731
brown,73.92890074,66.52390434
brown,69.69997332,68.00904951
brown,72.11674869,67.25245579
brown,71.88957927,67.74105002
brown,72.10273386,65.20402585
brown,69.73095384,67.99171273
brown,71.36389321,67.78298774
brown,70.50420971,68.31355186
brown,69.24685343,66.9442384
brown,70.09778455,65.91516328
brown,69.95601723,66.85802531
brown,72.6377148,67.75474334
brown,70.29226315,67.88156848
brown,71.89797581,68.3296579
brown,71.60592518,66.9336361
brown,70.20528365,68.57859807
brown,71.53817197,66.21158667
brown,71.55637347,64.32056299
brown,69.84747058,67.22881353
brown,71.72512065,66.96452279
brown,70.99456049,65.69596748
brown,70.76057006,67.13788634
brown,70.11467847,65.76390322
brown,70.82593896,66.16456905
brown,69.91514844,68.39926477
brown,70.97601052,63.94187725
brown,70.86724663,67.31983809
brown,70.75471005,66.54314436
brown,72.11370061,66.37784307
brown,70.38089222,67.13061356
brown,70.8676752,66.51729982
brown,71.86384798,66.46606533
brown,72.320975,65.61262799
brown,70.89576125,68.59922392
brown,71.06525367,67.90537974
brown,72.09913442,65.73141869
brown,71.31983556,66.6863789
brown,71.33182695,67.65938949
brown,70.73996171,66.4366141
brown,71.09981925,67.04486727
brown,71.00724072,67.11708094
brown,71.57601213,68.6305637
brown,70.85467875,66.21500813
brown,70.69281116,67.76697427
brown,70.92502033,66.40657875
brown,70.5407801,66.72351539
brown,72.54810615,66.95020847
brown,69.94019603,67.31216286
brown,72.21260468,67.10699068
brown,70.98955421,66.51857782
brown,68.97944294,66.98729013
brown,70.4551239,67.25313452
brown,72.15598167,67.41804983
brown,69.70708022,65.65838261
brown,71.13251446,66.77912692
brown,69.77202778,68.80159336
brown,71.08104711,66.43178164
brown,72.02372136,67.05200123
brown,70.79476198,67.99572629
brown,71.95699842,65.78007939
brown,71.7289548,65.68077153
brown,72.20944427,68.17018752
brown,72.33268463,67.62830327
brown,72.00041046,65.89511086
brown,71.39047654,68.47772474
brown,71.06228819,68.00795475
brown,71.13763881,68.74952833
brown,71.36331459,65.79038323
brown,70.09952381,68.0417104
brown,70.40570235,67.09816162
brown,70.50196818,65.08738335
brown,70.4758212,66.1546064
brown,70.71847022,67.73874074
brown,70.94449743,67.76716944
brown,70.20520131,65.52544446
brown,68.765675,67.01268182
brown,73.01752322,65.13594776
brown,70.1835266,67.88529813
brown,72.02206117,67.49243026
brown,70.38235233,68.74707401
brown,71.49971565,66.73800071
brown,70.86315252,67.49975458
brown,71.60137481,66.31110123
brown,69.15103763,66.01742003
brown,71.23767721,67.9807005
brown,70.8506906,67.92331648
brown,72.38733459,67.33068729
brown,70.6686788,67.45666253
brown,70.61193933,67.31694184
brown,69.16104708,67.40914693
brown,71.16423413,67.1893418
brown,71.61890597,65.68059061
brown,70.7654063,64.99878999
brown,70.41668809,65.68184795
brown,71.36033208,68.24654896
brown,69.80365726,65.88021709
brown,71.31472439,67.6001131
brown,72.0123874,67.79822176
brown,70.835593,67.18388079
brown,70.61170848,67.32380297
brown,70.65085306,67.65049442
brown,71.48592367,68.58297954
brown,69.7270515,66.99804688
brown,70.15764875,66.69117821
brown,69.50678236,66.37687732
brown,70.73307709,67.93815589
brown,70.96219787,67.10267906
brown,71.08609397,68.08798008
brown,70.83208622,65.6488
brown,69.17072911,66.54421897
brown,69.72295626,66.74916438
brown,70.70408016,67.5053471
brown,71.27580605,67.65402229
brown,71.18796474,66.78463769
brown,69.95128518,67.22674233
brown,72.0216775,65.84266089
brown,71.0453631,69.03280028
brown,70.65077044,66.74137945
brown,71.26866352,66.90181988
brown,71.85278954,66.64683875
brown,71.60205496,66.00689457
brown,70.60404464,67.86892315
brown,69.81893098,65.18361574
brown,71.86293397,66.68115222
brown,69.95485473,67.1248408
brown,70.31355215,65.53100804
brown,72.14541061,68.0685086
brown,70.47283896,66.51782017
brown,70.74421546,67.65961545
brown,71.4730755,65.18236421
brown,72.33516981,66.72141688
brown,70.01585592,67.06773525
brown,71.74318313,65.64930923
brown,70.97135494,67.91947436
brown,72.42108869,67.27252774
brown,71.96059892,66.90538381
brown,70.95358839,67.17830377
brown,70.24525976,66.94608955
brown,69.70171057,67.67028624
brown,69.99005199,67.18213833
brown,70.55774464,68.53861132
brown,69.79243394,66.58344744
brown,70.85655167,67.87431717
brown,70.4642579,67.14098364
brown,72.97806561,69.16178727
brown,72.09974634,67.02761923
brown,71.50827951,67.12834286
brown,70.44150764,66.64739775
brown,73.01685395,64.91312201
brown,70.72132516,65.02613449
brown,70.96313628,66.86396332
brown,69.06977462,67.09219266
brown,72.09456626,66.30973644
brown,70.94522819,67.61568163
brown,69.9844737,68.36182595
brown,70.99227133,68.71313622
brown,72.07727289,64.82044923
brown,71.08166067,67.8098478
brown,71.30340026,67.94664665
brown,72.05979348,67.69290138
brown,70.08307235,68.12785688
brown,70.75071792,66.85260275
brown,71.69030908,66.71204729
brown,69.60486865,68.01932786
brown,72.19726097,66.32338287
brown,69.92213182,67.89282621
brown,71.26872572,66.19831407
brown,71.17730405,66.41282193
brown,70.40570373,66.30058475
brown,71.21636128,67.88278759
brown,70.80776064,66.94011171
brown,71.89394451,67.53814173
brown,69.65475543,69.37604385
brown,72.29769184,66.0058921
brown,70.74717113,68.32718965
brown,70.25821899,67.62375965
brown,69.93705076,67.01541559
brown,72.07991564,65.81877901
brown,69.46142433,69.84546509
brown,71.13796518,65.34142528
brown,70.40383032,66.23530846
brown,70.2314868,68.12591957
brown,70.8392514,65.44613072
brown,71.05878069,67.44020123
brown,70.63097461,65.43342752
brown,70.25232524,67.45315116
brown,71.7290493,69.17671217
brown,71.66111861,67.19831273
brown,72.64881936,67.48120767
brown,70.01125359,67.72653243
brown,69.99187548,66.20410197
brown,70.18479425,66.03958166
brown,69.85263528,66.46871506
brown,72.98413194,67.3566891
brown,68.49045711,65.92778141
brown,69.58819565,66.924252
brown,70.24066603,67.79959121
brown,70.76036584,66.45192912
brown,70.85205499,66.94318757
brown,72.01481148,67.174739
brown,72.28079269,65.38889049
brown,69.95845893,66.83419875
brown,71.22509646,65.79507626
brown,69.31199599,66.7458252
brown,71.89152058,67.50615127
brown,70.12571283,67.62696902
brown,71.44484402,66.11056467
brown,70.00503614,65.79614749
brown,71.01689288,68.7772076
brown,70.99257542,65.08154076
brown,69.92723136,65.89013216
brown,71.37961271,66.67515834
brown,74.2759083,66.92728041
brown,71.0203573,66.37090074
brown,70.5837806,65.64665449
brown,70.48481317,66.90608691
brown,70.63949853,65.71567708
brown,71.16880674,66.5020734
brown,70.12824792,67.42255026
brown,72.52163774,68.03018953
brown,71.60238435,68.10109496
brown,71.92341264,67.91003105
brown,72.3836576,66.72455381
brown,69.91065383,65.24401456
brown,70.06307769,65.43813566
brown,71.32852806,67.68528241
brown,70.52010597,64.71359058
brown,71.51116057,67.74167051
brown,70.93023919,67.02006718
brown,71.70594008,68.91413994
brown,69.39292842,66.98934674
brown,71.70275234,64.85637924
brown,69.15446761,67.82436043
brown,70.98166764,68.09438473
brown,71.47049987,66.58976609
brown,70.20514343,66.70500828
brown,72.5006999,67.40394164
brown,71.21812744,67.25544231
brown,69.3902414,66.98565037
brown,72.56194118,67.05525418
brown,71.31059149,68.98312504
brown,70.7238343,68.09860617
brown,71.72499971,69.04758885
brown,69.74978457,66.59571754
brown,71.00167062,66.5883207
brown,71.28313247,66.68973191
brown,68.07870398,67.72128378
brown,70.58991121,68.7835047
brown,70.3093805,67.42269264
brown,71.35552727,66.6820553
brown,72.11319335,67.30825263
brown,71.14765612,66.66417608
brown,70.1978335,66.80940801
brown,70.92321155,66.03062797
brown,69.98977177,67.14257951
brown,69.99149724,66.58010078
brown,68.49659349,65.98371003
brown,70.73903289,67.0116297
brown,71.58779506,67.48130654
brown,71.27144558,66.84197682
brown,69.95141851,66.74679817
brown,70.53155262,66.76448704
brown,72.13069225,67.98812574
brown,71.73933697,67.72506225
brown,71.53949798,66.97366204
brown,70.67883588,66.0915253
brown,70.94729845,67.05193351
brown,69.88575195,65.7316034
brown,71.03892,68.09714463
brown,71.40457534,67.3698361
brown,71.05481119,68.48792677
brown,71.21465021,68.09127674
brown,68.59535115,67.4591722
brown,71.286457,66.53499044
brown,70.67273082,66.88252701
brown,69.73847887,65.80894763
brown,70.69856414,66.80043819
brown,71.18995055,68.16326308
brown,70.04456398,67.16789589
brown,71.0213242,67.16152201
brown,69.82116583,66.56575534
brown,69.9183247,68.32475238
brown,72.8141461,67.52676296
brown,71.77405548,66.14965216
brown,69.42067502,67.2884781
brown,70.76235109,68.10759013
brown,71.13115628,66.73955972
brown,70.69253354,67.04022606
brown,72.09520894,66.65274284
brown,73.25879156,68.28571799
brown,70.42098439,67.11874164
brown,71.84473311,69.62951179
brown,72.1182916,65.0227542
brown,71.40615208,66.95407622
brown,71.470349,67.89051615
brown,72.22618046,66.74226817
brown,71.12093375,69.06684468
brown,69.02173567,66.98886739
brown,71.44724858,65.9657093
brown,69.71223427,66.56027867
brown,70.38782825,66.77397353
brown,70.76048173,67.10643426
brown,68.8778879,67.16142526
brown,70.81640496,68.48876591
brown,71.88710698,66.31397352
brown,70.37719271,66.5376466
brown,69.51350857,66.98910447
brown,70.69806823,65.84694697
brown,70.4265347,67.20813177
brown,71.31087362,67.28231162
brown,70.3784393,65.79919056
brown,70.29873666,65.75259239
brown,71.35769096,66.930709
brown,71.49584506,66.32008295
brown,72.14500501,67.72120921
brown,72.06539199,66.43567467
brown,70.34442663,66.921379
brown,71.9055959,67.44219093
brown,69.67526153,66.2293956
brown,71.16004341,67.92109722
brown,69.01273803,67.30536136
brown,71.40470432,69.25569028
brown,69.92657133,66.68317231
brown,70.92618523,65.02870348
brown,71.27403306,68.17193207
brown,69.50012994,67.00980504
brown,71.89780522,68.60541429
brown,72.09648738,66.0336059
brown,71.27736128,69.6389645
brown,69.76482451,68.41632891
brown,69.51532317,66.79693024
brown,69.49647352,68.11578512
brown,70.5536775,66.92155842
brown,70.89325842,68.98732056
brown,71.35312376,66.40417625
brown,71.79571099,67.17004965
brown,70.48151812,65.96797399
brown,72.10109147,66.90934536
brown,70.63023191,66.09568526
brown,69.49924321,68.73819788
brown,71.71348979,66.67708637
brown,71.55697938,66.40225392
brown,71.11795117,68.1249241
brown,71.4911991,65.2686719
brown,72.43010331,68.05508384
brown,70.66988877,66.28874923
brown,72.01000141,67.19106832
brown,70.44914268,65.66214845
brown,72.38481651,67.62040898
brown,70.8344025,67.96786329
brown,70.76719566,67.34754848
brown,71.6202384,66.33539533
brown,71.60728452,67.59188584
brown,72.44106492,66.77031265
brown,71.46998292,67.18326697
brown,72.0078265,66.56518729
brown,71.6840118,69.43541244
brown,70.52002569,65.23801166
brown,72.26728854,67.63202085
brown,70.03177149,68.91165513
brown,72.02136477,66.15445959
brown,70.104833,65.29331609
brown,71.97893864,65.78054809
brown,70.88800375,67.11242381
brown,71.03509527,68.41707011
brown,72.93143863,67.67975827
brown,70.23978286,67.16522373
brown,72.04745059,65.98838002
brown,70.32084282,66.24725494
brown,71.02493433,67.06804918
brown,70.87663628,67.06799128
brown,72.94140226,66.84458896
brown,72.27219463,65.15399242
brown,71.0753769,67.25169054
brown,71.13427423,66.76644265
brown,71.08171488,65.41596299
brown,69.62168466,65.26201023
brown,69.31592912,67.16452486
brown,70.81285367,66.09854962
brown,70.79472196,65.16885377
brown,70.27351459,66.90303598
brown,70.10768256,67.49236345
brown,70.94733897,68.02903906
brown,72.783782,66.00730644
brown,70.64899293,66.9652485
brown,72.12733501,68.12981678
brown,70.75361089,65.51106871
brown,71.30951741,68.14208999
brown,73.17387837,68.82319151
brown,71.29494166,66.26212705
brown,70.35160138,66.86471401
brown,69.29347038,63.15467983
brown,70.48691181,65.01711499
brown,71.99786727,68.30189561
brown,70.53459391,64.08943571
brown,71.81535654,67.09794017
brown,70.75959635,65.92203951
