Alternative,Cost
Alternative 5,72.97303763
Alternative 5,72.98690373
Alternative 5,72.99159349
Alternative 5,72.99163823
Alternative 5,73.00186
Alternative 5,73.00479126
Alternative 5,73.00887119
Alternative 5,73.02068449
Alternative 5,73.0389933
Alternative 5,73.05621748
Alternative 5,73.07864618
Alternative 5,73.08682635
Alternative 5,73.09287515
Alternative 5,73.10752331
Alternative 5,73.11347231
Alternative 5,73.11762842
Alternative 5,73.12452252
Alternative 5,73.12475202
Alternative 5,73.13126918
Alternative 5,73.13937974
Alternative 5,73.14947906
Alternative 5,73.1740967
Alternative 5,73.17716142
Alternative 5,73.182997
Alternative 5,73.19027627
Alternative 5,73.19339478
Alternative 5,73.20491349
Alternative 5,73.21054324
Alternative 5,73.23138914
Alternative 5,73.23401001
Alternative 5,73.23510775
Alternative 5,73.23588181
Alternative 5,73.25361486
Alternative 5,73.25361689
Alternative 5,73.25393097
Alternative 5,73.26175687
Alternative 5,73.27037021
Alternative 5,73.27502164
Alternative 5,73.29640588
Alternative 5,73.29677591
Alternative 5,73.32254283
Alternative 5,73.32953875
Alternative 5,73.33262547
Alternative 5,73.33974672
Alternative 5,73.34847029
Alternative 5,73.35615836
Alternative 5,73.36220069
Alternative 5,73.38120244
Alternative 5,73.38625029
Alternative 5,73.38744997
Alternative 5,73.39121029
Alternative 5,73.39155796
Alternative 5,73.39522032
Alternative 5,73.39525757
Alternative 5,73.40227344
Alternative 5,73.40330337
Alternative 5,73.40629315
Alternative 5,73.41315033
Alternative 5,73.42277159
Alternative 5,73.4322981
Alternative 5,73.43613532
Alternative 5,73.44433465
Alternative 5,73.46222452
Alternative 5,73.46322871
Alternative 5,73.47233354
Alternative 5,73.4793186
Alternative 5,73.48490865
Alternative 5,73.50421324
Alternative 5,73.51167969
Alternative 5,73.52734115
Alternative 5,73.52768517
Alternative 5,73.53621234
Alternative 5,73.5538183
Alternative 5,73.55480681
Alternative 5,73.57904567
Alternative 5,73.58064787
Alternative 5,73.59142555
Alternative 5,73.59315746
Alternative 5,73.63115538
Alternative 5,73.63270867
Alternative 5,73.63300905
Alternative 5,73.64012522
Alternative 5,73.65543613
Alternative 5,73.65719288
Alternative 5,73.66889816
Alternative 5,73.69455616
Alternative 5,73.70060644
Alternative 5,73.70168927
Alternative 5,73.70248614
Alternative 5,73.7027988
Alternative 5,73.7028006
Alternative 5,73.72453148
Alternative 5,73.72579004
Alternative 5,73.73583213
Alternative 5,73.74256574
Alternative 5,73.75384786
Alternative 5,73.75491659
Alternative 5,73.75971279
Alternative 5,73.76025749
Alternative 5,73.7612705
Alternative 5,73.76238982
Alternative 5,73.76899117
Alternative 5,73.7790965
Alternative 5,73.78062677
Alternative 5,73.79159408
Alternative 5,73.79232841
Alternative 5,73.79529309
Alternative 5,73.79552742
Alternative 5,73.80848863
Alternative 5,73.8206186
Alternative 5,73.82244672
Alternative 5,73.83271866
Alternative 5,73.83838774
Alternative 5,73.85062995
Alternative 5,73.85196343
Alternative 5,73.88896005
Alternative 5,73.89240958
Alternative 5,73.90394658
Alternative 5,73.91963277
Alternative 5,73.92063257
Alternative 5,73.92988705
Alternative 5,73.9441196
Alternative 5,73.9473032
Alternative 5,73.96473253
Alternative 5,73.96585549
Alternative 5,73.97214032
Alternative 5,73.9721858
Alternative 5,73.97868066
Alternative 5,73.98086103
Alternative 5,73.98617855
Alternative 5,73.98926022
Alternative 5,73.98992304
Alternative 5,73.9929453
Alternative 5,73.99659355
Alternative 5,74.01025776
Alternative 5,74.01165224
Alternative 5,74.01220271
Alternative 5,74.01561815
Alternative 5,74.03481997
Alternative 5,74.03486627
Alternative 5,74.04262646
Alternative 5,74.04735455
Alternative 5,74.04917431
Alternative 5,74.05492437
Alternative 5,74.05673502
Alternative 5,74.07676974
Alternative 5,74.08474922
Alternative 5,74.08868887
Alternative 5,74.08923235
Alternative 5,74.09077792
Alternative 5,74.09096717
Alternative 5,74.102219
Alternative 5,74.10473092
Alternative 5,74.10473235
Alternative 5,74.10518236
Alternative 5,74.10591762
Alternative 5,74.10769205
Alternative 5,74.11242228
Alternative 5,74.11709229
Alternative 5,74.11720078
Alternative 5,74.11749038
Alternative 5,74.11759884
Alternative 5,74.12051458
Alternative 5,74.12524761
Alternative 5,74.13681444
Alternative 5,74.14569899
Alternative 5,74.19019719
Alternative 5,74.19407809
Alternative 5,74.2129651
Alternative 5,74.21384901
Alternative 5,74.22186169
Alternative 5,74.22612241
Alternative 5,74.23164994
Alternative 5,74.23355279
Alternative 5,74.24062168
Alternative 5,74.24746968
Alternative 5,74.25922338
Alternative 5,74.27374109
Alternative 5,74.27423075
Alternative 5,74.27779123
Alternative 5,74.285651
Alternative 5,74.28595486
Alternative 5,74.28707284
Alternative 5,74.29949301
Alternative 5,74.30370965
Alternative 5,74.30515175
Alternative 5,74.3096166
Alternative 5,74.31294814
Alternative 5,74.32652951
Alternative 5,74.32667419
Alternative 5,74.33541879
Alternative 5,74.33561582
Alternative 5,74.3374171
Alternative 5,74.34169392
Alternative 5,74.34428216
Alternative 5,74.34576475
Alternative 5,74.35721082
Alternative 5,74.36367334
Alternative 5,74.36374786
Alternative 5,74.36637926
Alternative 5,74.36843625
Alternative 5,74.36859989
Alternative 5,74.36865605
Alternative 5,74.38473455
Alternative 5,74.40426146
Alternative 5,74.40511265
Alternative 5,74.40922647
Alternative 5,74.41867755
Alternative 5,74.42461019
Alternative 5,74.4435951
Alternative 5,74.44577942
Alternative 5,74.4479298
Alternative 5,74.45261128
Alternative 5,74.45305105
Alternative 5,74.45622615
Alternative 5,74.45819936
Alternative 5,74.46420496
Alternative 5,74.46853065
Alternative 5,74.47195862
Alternative 5,74.47338487
Alternative 5,74.48679149
Alternative 5,74.48748428
Alternative 5,74.48973201
Alternative 5,74.50218667
Alternative 5,74.50537043
Alternative 5,74.52012403
Alternative 5,74.52224297
Alternative 5,74.53498498
Alternative 5,74.53614132
Alternative 5,74.5373552
Alternative 5,74.55256467
Alternative 5,74.55375807
Alternative 5,74.555498
Alternative 5,74.55615079
Alternative 5,74.56096882
Alternative 5,74.58257669
Alternative 5,74.58314978
Alternative 5,74.58382277
Alternative 5,74.59487025
Alternative 5,74.60104089
Alternative 5,74.60394418
Alternative 5,74.61058828
Alternative 5,74.61743884
Alternative 5,74.62067025
Alternative 5,74.6218974
Alternative 5,74.62454902
Alternative 5,74.62485949
Alternative 5,74.62561714
Alternative 5,74.62668645
Alternative 5,74.62832891
Alternative 5,74.63146217
Alternative 5,74.63198466
Alternative 5,74.6320399
Alternative 5,74.63433354
Alternative 5,74.6452701
Alternative 5,74.64678309
Alternative 5,74.64843526
Alternative 5,74.65010881
Alternative 5,74.65401273
Alternative 5,74.67131216
Alternative 5,74.67553067
Alternative 5,74.67654253
Alternative 5,74.68172412
Alternative 5,74.68514104
Alternative 5,74.69272619
Alternative 5,74.69813247
Alternative 5,74.70341965
Alternative 5,74.70836714
Alternative 5,74.72817152
Alternative 5,74.72857687
Alternative 5,74.73319607
Alternative 5,74.7336798
Alternative 5,74.73509797
Alternative 5,74.73603249
Alternative 5,74.73833073
Alternative 5,74.73914847
Alternative 5,74.74192573
Alternative 5,74.75286378
Alternative 5,74.75386505
Alternative 5,74.75498369
Alternative 5,74.75828073
Alternative 5,74.75871283
Alternative 5,74.76338462
Alternative 5,74.76604179
Alternative 5,74.77122379
Alternative 5,74.77438002
Alternative 5,74.78046644
Alternative 5,74.78253248
Alternative 5,74.7829824
Alternative 5,74.78357798
Alternative 5,74.7916105
Alternative 5,74.80199308
Alternative 5,74.80301975
Alternative 5,74.81638598
Alternative 5,74.82705746
Alternative 5,74.83244134
Alternative 5,74.84350703
Alternative 5,74.8474995
Alternative 5,74.86030412
Alternative 5,74.87428927
Alternative 5,74.87707109
Alternative 5,74.87779327
Alternative 5,74.87842819
Alternative 5,74.88053091
Alternative 5,74.88081508
Alternative 5,74.88107391
Alternative 5,74.88496153
Alternative 5,74.88635924
Alternative 5,74.88834787
Alternative 5,74.89421725
Alternative 5,74.89950205
Alternative 5,74.8995468
Alternative 5,74.90042392
Alternative 5,74.90249244
Alternative 5,74.90727818
Alternative 5,74.90960945
Alternative 5,74.91930146
Alternative 5,74.92224483
Alternative 5,74.9457664
Alternative 5,74.95787927
Alternative 5,74.95854064
Alternative 5,74.97044188
Alternative 5,74.97098491
Alternative 5,74.97108581
Alternative 5,74.97531829
Alternative 5,74.97734674
Alternative 5,74.98092536
Alternative 5,74.98295427
Alternative 5,74.98398914
Alternative 5,74.98453634
Alternative 5,74.9896535
Alternative 5,74.99351414
Alternative 5,74.99931506
Alternative 5,75.00111917
Alternative 5,75.00228076
Alternative 5,75.02140875
Alternative 5,75.02258406
Alternative 5,75.0272514
Alternative 5,75.02734655
Alternative 5,75.03064602
Alternative 5,75.03445483
Alternative 5,75.03519326
Alternative 5,75.036632
Alternative 5,75.04558885
Alternative 5,75.04857938
Alternative 5,75.04967436
Alternative 5,75.05160642
Alternative 5,75.06355375
Alternative 5,75.06707399
Alternative 5,75.07352028
Alternative 5,75.08361887
Alternative 5,75.09425296
Alternative 5,75.10397812
Alternative 5,75.1060251
Alternative 5,75.10741537
Alternative 5,75.11866769
Alternative 5,75.12405277
Alternative 5,75.13262175
Alternative 5,75.13366347
Alternative 5,75.13934883
Alternative 5,75.14783967
Alternative 5,75.14936188
Alternative 5,75.15840412
Alternative 5,75.18208108
Alternative 5,75.18662374
Alternative 5,75.19136518
Alternative 5,75.19376316
Alternative 5,75.19622418
Alternative 5,75.19914936
Alternative 5,75.20684141
Alternative 5,75.20985081
Alternative 5,75.21142747
Alternative 5,75.21343094
Alternative 5,75.21391646
Alternative 5,75.21482459
Alternative 5,75.22307793
Alternative 5,75.24123768
Alternative 5,75.24244424
Alternative 5,75.24702585
Alternative 5,75.24879721
Alternative 5,75.25225299
Alternative 5,75.25419887
Alternative 5,75.25600501
Alternative 5,75.25670393
Alternative 5,75.25803437
Alternative 5,75.26643652
Alternative 5,75.26876921
Alternative 5,75.27242903
Alternative 5,75.28112923
Alternative 5,75.29032217
Alternative 5,75.29511485
Alternative 5,75.29839386
Alternative 5,75.29978671
Alternative 5,75.30672606
Alternative 5,75.31376229
Alternative 5,75.32060841
Alternative 5,75.32217651
Alternative 5,75.3329324
Alternative 5,75.33387608
Alternative 5,75.33515267
Alternative 5,75.34229211
Alternative 5,75.34234585
Alternative 5,75.34443032
Alternative 5,75.34952882
Alternative 5,75.35870413
Alternative 5,75.35873386
Alternative 5,75.36177513
Alternative 5,75.36839424
Alternative 5,75.3699727
Alternative 5,75.37775896
Alternative 5,75.37799044
Alternative 5,75.38216415
Alternative 5,75.38801151
Alternative 5,75.38901854
Alternative 5,75.39446761
Alternative 5,75.39489903
Alternative 5,75.40723932
Alternative 5,75.41080308
Alternative 5,75.41669897
Alternative 5,75.44487692
Alternative 5,75.45349155
Alternative 5,75.45398387
Alternative 5,75.46068382
Alternative 5,75.46847986
Alternative 5,75.47516607
Alternative 5,75.48704428
Alternative 5,75.49423913
Alternative 5,75.50442697
Alternative 5,75.50453666
Alternative 5,75.50704468
Alternative 5,75.51624164
Alternative 5,75.52226343
Alternative 5,75.52901411
Alternative 5,75.52983422
Alternative 5,75.53997897
Alternative 5,75.54154379
Alternative 5,75.54656671
Alternative 5,75.55531192
Alternative 5,75.55553642
Alternative 5,75.56402768
Alternative 5,75.56411519
Alternative 5,75.57580406
Alternative 5,75.5775072
Alternative 5,75.57935857
Alternative 5,75.58191192
Alternative 5,75.58580161
Alternative 5,75.59029401
Alternative 5,75.59578249
Alternative 5,75.60992675
Alternative 5,75.61174847
Alternative 5,75.62633389
Alternative 5,75.62879903
Alternative 5,75.63450284
Alternative 5,75.63971068
Alternative 5,75.64524752
Alternative 5,75.64769067
Alternative 5,75.65449994
Alternative 5,75.66633856
Alternative 5,75.66662074
Alternative 5,75.6683778
Alternative 5,75.66977337
Alternative 5,75.67026203
Alternative 5,75.67668221
Alternative 5,75.6858724
Alternative 5,75.68634062
Alternative 5,75.68710863
Alternative 5,75.69154946
Alternative 5,75.70071323
Alternative 5,75.70432178
Alternative 5,75.7052639
Alternative 5,75.71583607
Alternative 5,75.72370736
Alternative 5,75.72487456
Alternative 5,75.72530018
Alternative 5,75.72882391
Alternative 5,75.73285457
Alternative 5,75.74583535
Alternative 5,75.75760165
Alternative 5,75.77430117
Alternative 5,75.78473494
Alternative 5,75.81859686
Alternative 5,75.82130103
Alternative 5,75.82292982
Alternative 5,75.82467338
Alternative 5,75.82841236
Alternative 5,75.83542417
Alternative 5,75.83622981
Alternative 5,75.8452169
Alternative 5,75.84568046
Alternative 5,75.8456964
Alternative 5,75.85126676
Alternative 5,75.86035545
Alternative 5,75.86040522
Alternative 5,75.8724476
Alternative 5,75.8744273
Alternative 5,75.8826716
Alternative 5,75.89158717
Alternative 5,75.89442142
Alternative 5,75.90582071
Alternative 5,75.91365938
Alternative 5,75.91701133
Alternative 5,75.91832757
Alternative 5,75.93241758
Alternative 5,75.93306845
Alternative 5,75.93376171
Alternative 5,75.93535066
Alternative 5,75.93601018
Alternative 5,75.94066931
Alternative 5,75.94700202
Alternative 5,75.94974926
Alternative 5,75.95818903
Alternative 5,75.97956125
Alternative 5,75.98036983
Alternative 5,76.00009593
Alternative 5,76.00146626
Alternative 5,76.00556572
Alternative 5,76.01133445
Alternative 5,76.01593538
Alternative 5,76.01952817
Alternative 5,76.0205303
Alternative 5,76.0286633
Alternative 5,76.03075877
Alternative 5,76.03545051
Alternative 5,76.03713419
Alternative 5,76.03760915
Alternative 5,76.05166327
Alternative 5,76.05989863
Alternative 5,76.06519626
Alternative 5,76.06531288
Alternative 5,76.07515724
Alternative 5,76.08662604
Alternative 5,76.09115136
Alternative 5,76.10421892
Alternative 5,76.10926214
Alternative 5,76.10975067
Alternative 5,76.11589531
Alternative 5,76.11605377
Alternative 5,76.117387
Alternative 5,76.12056969
Alternative 5,76.1267065
Alternative 5,76.14001369
Alternative 5,76.14798821
Alternative 5,76.14935066
Alternative 5,76.15201146
Alternative 5,76.1572052
Alternative 5,76.15759847
Alternative 5,76.16238963
Alternative 5,76.16953754
Alternative 5,76.17470963
Alternative 5,76.18499421
Alternative 5,76.19091573
Alternative 5,76.19309316
Alternative 5,76.19865067
Alternative 5,76.19880661
Alternative 5,76.19898411
Alternative 5,76.19947129
Alternative 5,76.20014795
Alternative 5,76.20043768
Alternative 5,76.20063929
Alternative 5,76.20823748
Alternative 5,76.21153226
Alternative 5,76.21861799
Alternative 5,76.22698248
Alternative 5,76.22937543
Alternative 5,76.23811076
Alternative 5,76.24096803
Alternative 5,76.24398766
Alternative 5,76.24684331
Alternative 5,76.25213368
Alternative 5,76.26023125
Alternative 5,76.26174742
Alternative 5,76.26243391
Alternative 5,76.26953867
Alternative 5,76.27066265
Alternative 5,76.2747144
Alternative 5,76.30427069
Alternative 5,76.30515763
Alternative 5,76.31923546
Alternative 5,76.32018692
Alternative 5,76.32030515
Alternative 5,76.33250802
Alternative 5,76.34949498
Alternative 5,76.35501971
Alternative 5,76.37088934
Alternative 5,76.37978346
Alternative 5,76.3888499
Alternative 5,76.39724045
Alternative 5,76.40450005
Alternative 5,76.40539168
Alternative 5,76.41506016
Alternative 5,76.41877965
Alternative 5,76.42634142
Alternative 5,76.43330759
Alternative 5,76.43462082
Alternative 5,76.4363543
Alternative 5,76.43879221
Alternative 5,76.4391805
Alternative 5,76.44339371
Alternative 5,76.44679001
Alternative 5,76.45163086
Alternative 5,76.46461218
Alternative 5,76.46605725
Alternative 5,76.47894664
Alternative 5,76.48883268
Alternative 5,76.48899758
Alternative 5,76.49922987
Alternative 5,76.50239305
Alternative 5,76.50762578
Alternative 5,76.5160845
Alternative 5,76.51853728
Alternative 5,76.52076932
Alternative 5,76.52694981
Alternative 5,76.52761431
Alternative 5,76.52902263
Alternative 5,76.52988492
Alternative 5,76.54546596
Alternative 5,76.55545515
Alternative 5,76.56287178
Alternative 5,76.56935812
Alternative 5,76.57921359
Alternative 5,76.58263804
Alternative 5,76.5830635
Alternative 5,76.59372625
Alternative 5,76.5966332
Alternative 5,76.61750609
Alternative 5,76.6209566
Alternative 5,76.6215578
Alternative 5,76.62639544
Alternative 5,76.62859123
Alternative 5,76.6318374
Alternative 5,76.63287651
Alternative 5,76.63632444
Alternative 5,76.63952764
Alternative 5,76.64465011
Alternative 5,76.65173275
Alternative 5,76.65438636
Alternative 5,76.67041069
Alternative 5,76.67407165
Alternative 5,76.67747506
Alternative 5,76.68012232
Alternative 5,76.68089074
Alternative 5,76.68526133
Alternative 5,76.69656873
Alternative 5,76.69671115
Alternative 5,76.6991019
Alternative 5,76.71401181
Alternative 5,76.71629558
Alternative 5,76.71835206
Alternative 5,76.72341632
Alternative 5,76.737967
Alternative 5,76.75772562
Alternative 5,76.76175569
Alternative 5,76.76927554
Alternative 5,76.77676805
Alternative 5,76.7959685
Alternative 5,76.80391138
Alternative 5,76.80768734
Alternative 5,76.82524433
Alternative 5,76.82683192
Alternative 5,76.83230568
Alternative 5,76.83238242
Alternative 5,76.83333364
Alternative 5,76.83734126
Alternative 5,76.8522198
Alternative 5,76.85747079
Alternative 5,76.85866436
Alternative 5,76.86104999
Alternative 5,76.86144869
Alternative 5,76.86228161
Alternative 5,76.86975145
Alternative 5,76.87126862
Alternative 5,76.87499634
Alternative 5,76.88152516
Alternative 5,76.88248839
Alternative 5,76.88392413
Alternative 5,76.88434336
Alternative 5,76.88864714
Alternative 5,76.90569695
Alternative 5,76.91095764
Alternative 5,76.91128481
Alternative 5,76.91900096
Alternative 5,76.9370047
Alternative 5,76.95141691
Alternative 5,76.95423759
Alternative 5,76.96700158
Alternative 5,76.97034115
Alternative 5,76.97187058
Alternative 5,76.97493165
Alternative 5,76.983127
Alternative 5,76.98576382
Alternative 5,76.98707763
Alternative 5,76.99740917
Alternative 5,76.9984926
Alternative 5,76.99930887
Alternative 5,77.00195031
Alternative 5,77.01195982
Alternative 5,77.01735562
Alternative 5,77.0220112
Alternative 5,77.02412999
Alternative 5,77.06229851
Alternative 5,77.06893413
Alternative 5,77.07440149
Alternative 5,77.07615714
Alternative 5,77.09913744
Alternative 5,77.10045716
Alternative 5,77.13587432
Alternative 5,77.14453093
Alternative 5,77.15095888
Alternative 5,77.17775993
Alternative 5,77.17901228
Alternative 5,77.18190269
Alternative 5,77.19129509
Alternative 5,77.21017512
Alternative 5,77.23287348
Alternative 5,77.24937497
Alternative 5,77.25239608
Alternative 5,77.25518693
Alternative 5,77.25543596
Alternative 5,77.26465464
Alternative 5,77.26478691
Alternative 5,77.26567916
Alternative 5,77.26738059
Alternative 5,77.27282258
Alternative 5,77.27474326
Alternative 5,77.28268979
Alternative 5,77.28758217
Alternative 5,77.30160928
Alternative 5,77.31235974
Alternative 5,77.31321813
Alternative 5,77.32093634
Alternative 5,77.3342436
Alternative 5,77.34046757
Alternative 5,77.34090411
Alternative 5,77.36296162
Alternative 5,77.36611382
Alternative 5,77.37594241
Alternative 5,77.38024857
Alternative 5,77.38075677
Alternative 5,77.38452663
Alternative 5,77.40460335
Alternative 5,77.43266827
Alternative 5,77.43456147
Alternative 5,77.43810225
Alternative 5,77.44182239
Alternative 5,77.46484196
Alternative 5,77.470171
Alternative 5,77.47734504
Alternative 5,77.48801561
Alternative 5,77.50190007
Alternative 5,77.50557362
Alternative 5,77.51388053
Alternative 5,77.52459672
Alternative 5,77.577957
Alternative 5,77.59088631
Alternative 5,77.59605679
Alternative 5,77.61537999
Alternative 5,77.62140294
Alternative 5,77.63036016
Alternative 5,77.65646671
Alternative 5,77.66070207
Alternative 5,77.67687905
Alternative 5,77.68492109
Alternative 5,77.6972306
Alternative 5,77.7055653
Alternative 5,77.73249961
Alternative 5,77.73447835
Alternative 5,77.76137516
Alternative 5,77.76622392
Alternative 5,77.78105554
Alternative 5,77.78107597
Alternative 5,77.79875121
Alternative 5,77.81164306
Alternative 5,77.81517738
Alternative 5,77.81912911
Alternative 5,77.82531178
Alternative 5,77.82640644
Alternative 5,77.87193541
Alternative 5,77.89312427
Alternative 5,77.89599779
Alternative 5,77.92183534
Alternative 5,77.94983676
Alternative 5,77.96203719
Alternative 5,77.96388659
Alternative 5,77.98419039
Alternative 5,78.00096124
Alternative 5,78.00681165
Alternative 5,78.02642104
Alternative 5,78.06103722
Alternative 5,78.09107835
Alternative 5,78.09143941
Alternative 5,78.17973568
Alternative 5,78.18368218
Alternative 5,78.22791717
Alternative 5,78.23177272
Alternative 5,78.25398293
Alternative 5,78.26212146
Alternative 5,78.26273288
Alternative 5,78.29035076
Alternative 5,78.29049775
Alternative 5,78.3149127
Alternative 5,78.31588012
Alternative 5,78.31986557
Alternative 5,78.32487272
Alternative 5,78.36218938
Alternative 5,78.37467288
Alternative 5,78.42952244
Alternative 5,78.4742788
Alternative 5,78.49176996
Alternative 5,78.51922587
Alternative 5,78.52318371
Alternative 5,78.5881344
Alternative 5,78.60385829
Alternative 5,78.64581798
Alternative 5,78.67643757
Alternative 5,78.7197195
Alternative 5,78.72347269
Alternative 5,78.73983685
Alternative 5,78.77987849
Alternative 5,78.79327404
Alternative 5,78.85545636
Alternative 5,78.86368213
Alternative 5,78.90810411
Alternative 5,78.99697861
Alternative 5,79.01034416
Alternative 5,79.07757209
Alternative 5,79.1077223
Alternative 5,79.11483994
Alternative 5,79.41010289
Alternative 5,79.41182454
Alternative 5,79.46755483
Alternative 5,79.48832726
Alternative 5,79.49002043
Alternative 5,79.54156643
Alternative 5,79.56527201
Alternative 5,79.61726927
Alternative 5,79.62363889
Alternative 5,79.62396292
Alternative 5,79.65518377
Alternative 5,79.69075986
Alternative 5,79.71839383
Alternative 5,79.79766647
Alternative 5,79.83414122
Alternative 5,80.37704866
Alternative 2,69.85613089
Alternative 2,69.84546509
Alternative 2,69.82471876
Alternative 5,80.49738234
Alternative 2,69.68177485
Alternative 5,80.71987327
Alternative 2,69.6389645
Alternative 2,69.62951179
Alternative 2,69.43541244
Alternative 2,69.42138011
Alternative 2,69.37772782
Alternative 2,69.37604385
Alternative 2,69.37206471
Alternative 2,69.29623098
Alternative 2,69.25569028
Alternative 2,69.19067506
Alternative 2,69.18965021
Alternative 2,69.17671217
Alternative 2,69.16178727
Alternative 2,69.06684468
Alternative 2,69.04758885
Alternative 2,69.03280028
Alternative 2,68.98732056
Alternative 2,68.98312504
Alternative 2,68.95169632
Alternative 2,68.93266551
Alternative 2,68.91413994
Alternative 2,68.91165513
Alternative 2,68.90225048
Alternative 2,68.87501507
Alternative 2,68.86660153
Alternative 2,68.86640408
Alternative 2,68.8616425
Alternative 2,68.85975199
Alternative 2,68.84468259
Alternative 2,68.83669092
Alternative 2,68.82319151
Alternative 2,68.80159336
Alternative 2,68.79564472
Alternative 2,68.79520321
Alternative 2,68.79234298
Alternative 2,68.7835047
Alternative 2,68.7772076
Alternative 2,68.77007807
Alternative 2,68.76588816
Alternative 2,68.74952833
Alternative 2,68.74707401
Alternative 2,68.74197898
Alternative 2,68.74067851
Alternative 2,68.73819788
Alternative 2,68.7323497
Alternative 2,68.71323258
Alternative 2,68.71313622
Alternative 2,68.687933
Alternative 2,68.67740605
Alternative 2,68.67049801
Alternative 2,68.63668277
Alternative 2,68.6305637
Alternative 5,81.16747908
Alternative 2,68.61284464
Alternative 2,68.60541429
Alternative 2,68.599921
Alternative 2,68.59922392
Alternative 2,68.58297954
Alternative 2,68.57859807
Alternative 2,68.53861132
Alternative 2,68.52855868
Alternative 2,68.51963782
Alternative 2,68.51788812
Alternative 2,68.48876591
Alternative 2,68.48792677
Alternative 2,68.47958554
Alternative 2,68.47772474
Alternative 5,82.43144145
Alternative 2,68.46172388
Alternative 2,68.45462253
Alternative 2,68.44958454
Alternative 2,68.43238383
Alternative 2,68.42907164
Alternative 2,68.42507695
Alternative 2,68.41825778
Alternative 2,68.41717621
Alternative 2,68.41707011
Alternative 2,68.41632891
Alternative 2,68.41211395
Alternative 2,68.41077825
Alternative 2,68.39926477
Alternative 2,68.37485903
Alternative 2,68.374795
Alternative 2,68.36192184
Alternative 2,68.36182595
Alternative 2,68.3296579
Alternative 2,68.32946118
Alternative 2,68.32718965
Alternative 2,68.32475238
Alternative 2,68.31355186
Alternative 2,68.30756902
Alternative 2,68.30189561
Alternative 2,68.28571799
Alternative 2,68.27519729
Alternative 2,68.27235102
Alternative 2,68.26903037
Alternative 2,68.26750815
Alternative 2,68.24829176
Alternative 2,68.24654896
Alternative 2,68.23530941
Alternative 2,68.21824475
Alternative 2,68.21696745
Alternative 2,68.20140532
Alternative 2,68.20037462
Alternative 2,68.19161191
Alternative 2,68.17528663
Alternative 2,68.17193207
Alternative 2,68.17018752
Alternative 2,68.16326308
Alternative 2,68.16127592
Alternative 2,68.15962045
Alternative 2,68.14748961
Alternative 2,68.14673194
Alternative 2,68.14515302
Alternative 2,68.14208999
Alternative 2,68.13979987
Alternative 2,68.13423842
Alternative 2,68.12981678
Alternative 2,68.12785688
Alternative 2,68.12591957
Alternative 2,68.1249241
Alternative 2,68.11766912
Alternative 2,68.11706338
Alternative 2,68.11627134
Alternative 2,68.11578512
Alternative 2,68.11576332
Alternative 2,68.11503425
Alternative 2,68.10998566
Alternative 2,68.10759013
Alternative 2,68.10692029
Alternative 2,68.10391731
Alternative 2,68.10109496
Alternative 2,68.10082003
Alternative 2,68.09860617
Alternative 2,68.09714463
Alternative 2,68.09438473
Alternative 2,68.0942045
Alternative 2,68.09127674
Alternative 2,68.08798008
Alternative 2,68.08313853
Alternative 2,68.0685086
Alternative 2,68.06610268
Alternative 2,68.06054884
Alternative 2,68.0590188
Alternative 2,68.05559186
Alternative 2,68.05508384
Alternative 2,68.0417104
Alternative 2,68.03955625
Alternative 2,68.03704136
Alternative 2,68.03018953
Alternative 2,68.02903906
Alternative 2,68.02857671
Alternative 2,68.02507876
Alternative 2,68.01932786
Alternative 2,68.01884847
Alternative 2,68.00904951
Alternative 2,68.00795475
Alternative 2,67.99969592
Alternative 2,67.99572629
Alternative 2,67.99442197
Alternative 2,67.99171273
Alternative 2,67.99104948
Alternative 2,67.99103394
Alternative 2,67.98954565
Alternative 2,67.98812574
Alternative 2,67.9807005
Alternative 2,67.97779142
Alternative 2,67.97132039
Alternative 2,67.96786329
Alternative 2,67.96610473
Alternative 2,67.96459739
Alternative 2,67.94899986
Alternative 2,67.94664665
Alternative 2,67.93876622
Alternative 2,67.93815589
Alternative 2,67.93308721
Alternative 2,67.93238966
Alternative 2,67.92861683
Alternative 2,67.92823301
Alternative 2,67.92331648
Alternative 2,67.92152867
Alternative 2,67.92109722
Alternative 2,67.91947436
Alternative 2,67.91163748
Alternative 2,67.91003105
Alternative 2,67.91002635
Alternative 2,67.90958132
Alternative 2,67.90537974
Alternative 2,67.89469832
Alternative 2,67.89282621
Alternative 2,67.89051615
Alternative 2,67.88529813
Alternative 2,67.88278759
Alternative 2,67.88156848
Alternative 2,67.88142066
Alternative 2,67.87616357
Alternative 2,67.87431717
Alternative 2,67.87022959
Alternative 2,67.86892315
Alternative 2,67.86457977
Alternative 2,67.86351079
Alternative 2,67.85936047
Alternative 2,67.85713209
Alternative 2,67.85603071
Alternative 2,67.85177869
Alternative 2,67.84633548
Alternative 2,67.84619397
Alternative 2,67.83856841
Alternative 2,67.83701019
Alternative 2,67.83447985
Alternative 2,67.83322799
Alternative 2,67.82436043
Alternative 2,67.81644111
Alternative 2,67.81444171
Alternative 2,67.81325025
Alternative 2,67.8098478
Alternative 2,67.80103747
Alternative 2,67.79959121
Alternative 2,67.79822176
Alternative 2,67.79381539
Alternative 2,67.79144565
Alternative 2,67.79118877
Alternative 2,67.78832044
Alternative 2,67.78298774
Alternative 2,67.77293638
Alternative 2,67.77028396
Alternative 2,67.76716944
Alternative 2,67.76697427
