Alternative,Value
Alternative 5,64.97231674
Alternative 5,64.9651301
Alternative 5,64.96075759
Alternative 5,64.95936461
Alternative 5,64.95804604
Alternative 5,64.94891374
Alternative 5,64.9486694
Alternative 5,64.94403856
Alternative 5,64.92202008
Alternative 5,64.90377887
Alternative 5,64.8996067
Alternative 5,64.89570074
Alternative 5,64.89081146
Alternative 5,64.8752191
Alternative 5,64.87068118
Alternative 5,64.86896392
Alternative 5,64.85187998
Alternative 5,64.84939789
Alternative 5,64.84460212
Alternative 5,64.84170301
Alternative 5,64.834193
Alternative 5,64.82548977
Alternative 5,64.80592154
Alternative 5,64.80249651
Alternative 5,64.79715367
Alternative 5,64.79675951
Alternative 5,64.78379733
Alternative 5,64.77871357
Alternative 5,64.77746891
Alternative 5,64.77738488
Alternative 5,64.76088138
Alternative 5,64.75318416
Alternative 5,64.72177698
Alternative 5,64.69802769
Alternative 5,64.69403856
Alternative 5,64.68369959
Alternative 5,64.67332408
Alternative 5,64.66874299
Alternative 5,64.66587399
Alternative 5,64.65015145
Alternative 5,64.64552286
Alternative 5,64.61428766
Alternative 5,64.61218098
Alternative 5,64.60910901
Alternative 5,64.59758742
Alternative 5,64.58833494
Alternative 5,64.5861996
Alternative 5,64.58314539
Alternative 5,64.58282698
Alternative 5,64.58187527
Alternative 5,64.57678091
Alternative 5,64.57408068
Alternative 5,64.55593899
Alternative 5,64.54293976
Alternative 5,64.54163734
Alternative 5,64.53232575
Alternative 5,64.51855007
Alternative 5,64.50097708
Alternative 5,64.49832951
Alternative 5,64.49597021
Alternative 5,64.46747904
Alternative 5,64.44902862
Alternative 5,64.4452088
Alternative 5,64.44146027
Alternative 5,64.44089885
Alternative 5,64.4403913
Alternative 5,64.43679931
Alternative 5,64.42209304
Alternative 5,64.42062942
Alternative 5,64.41550424
Alternative 5,64.41493866
Alternative 5,64.41473911
Alternative 5,64.39642761
Alternative 5,64.3936816
Alternative 5,64.39033002
Alternative 5,64.38440029
Alternative 5,64.37256908
Alternative 5,64.36973895
Alternative 5,64.34200838
Alternative 5,64.33772146
Alternative 5,64.32896094
Alternative 5,64.32037036
Alternative 5,64.31940655
Alternative 5,64.31152514
Alternative 5,64.30854039
Alternative 5,64.30469447
Alternative 5,64.30378201
Alternative 5,64.30365792
Alternative 5,64.30198656
Alternative 5,64.30154793
Alternative 5,64.30022638
Alternative 5,64.29600764
Alternative 5,64.29455029
Alternative 5,64.29265777
Alternative 5,64.29056386
Alternative 5,64.27562306
Alternative 5,64.27543461
Alternative 5,64.27067747
Alternative 5,64.26675858
Alternative 5,64.26637849
Alternative 5,64.24971146
Alternative 5,64.2407634
Alternative 5,64.23923244
Alternative 5,64.23906049
Alternative 5,64.23392409
Alternative 5,64.23362777
Alternative 5,64.23030448
Alternative 5,64.2215404
Alternative 5,64.22040772
Alternative 5,64.21313903
Alternative 5,64.21289495
Alternative 5,64.21218023
Alternative 5,64.20651404
Alternative 5,64.19964931
Alternative 5,64.19007734
Alternative 5,64.18590184
Alternative 5,64.18556142
Alternative 5,64.178671
Alternative 5,64.17351193
Alternative 5,64.16293332
Alternative 5,64.15680098
Alternative 5,64.14896627
Alternative 5,64.13954674
Alternative 5,64.12446762
Alternative 5,64.12379823
Alternative 5,64.12336003
Alternative 5,64.11964755
Alternative 5,64.10948714
Alternative 5,64.10403723
Alternative 5,64.08328182
Alternative 5,64.08287093
Alternative 5,64.0570749
Alternative 5,64.0526472
Alternative 5,64.04928881
Alternative 5,64.03736852
Alternative 5,64.01758441
Alternative 5,64.01741693
Alternative 5,64.0139967
Alternative 5,64.00758696
Alternative 5,64.00733437
Alternative 5,64.00644205
Alternative 5,63.99992442
Alternative 5,63.9904739
Alternative 5,63.99023936
Alternative 5,63.98982124
Alternative 5,63.98274586
Alternative 5,63.98229241
Alternative 5,63.97837117
Alternative 5,63.9782244
Alternative 5,63.97789563
Alternative 5,63.97236573
Alternative 5,63.96662927
Alternative 5,63.96418974
Alternative 5,63.96087057
Alternative 5,63.951055
Alternative 5,63.94949651
Alternative 5,63.94855658
Alternative 5,63.9367032
Alternative 5,63.93333257
Alternative 5,63.92758276
Alternative 5,63.92643172
Alternative 5,63.90075434
Alternative 5,63.89752061
Alternative 5,63.89566328
Alternative 5,63.89397394
Alternative 5,63.88847197
Alternative 5,63.88191233
Alternative 5,63.87943245
Alternative 5,63.87709355
Alternative 5,63.84300602
Alternative 5,63.84139192
Alternative 5,63.83972725
Alternative 5,63.82707733
Alternative 5,63.82582426
Alternative 5,63.82062123
Alternative 5,63.81154023
Alternative 5,63.80180826
Alternative 5,63.79521719
Alternative 5,63.79070666
Alternative 5,63.78963004
Alternative 5,63.78081475
Alternative 5,63.78072456
Alternative 5,63.7762876
Alternative 5,63.77525681
Alternative 5,63.77185429
Alternative 5,63.76465996
Alternative 5,63.76031387
Alternative 5,63.7590924
Alternative 5,63.75493595
Alternative 5,63.75128452
Alternative 5,63.74311291
Alternative 5,63.71151886
Alternative 5,63.70960883
Alternative 5,63.70947759
Alternative 5,63.70281555
Alternative 5,63.68801198
Alternative 5,63.68721925
Alternative 5,63.68248684
Alternative 5,63.67807614
Alternative 5,63.66735327
Alternative 5,63.66719124
Alternative 5,63.6666724
Alternative 5,63.66275872
Alternative 5,63.65851899
Alternative 5,63.65399344
Alternative 5,63.65393372
Alternative 5,63.65219595
Alternative 5,63.64972093
Alternative 5,63.6438074
Alternative 5,63.64103086
Alternative 5,63.63811059
Alternative 5,63.63157612
Alternative 5,63.63012644
Alternative 5,63.62633705
Alternative 5,63.62112063
Alternative 5,63.61699059
Alternative 5,63.61553988
Alternative 5,63.60998503
Alternative 5,63.60345623
Alternative 5,63.60320089
Alternative 5,63.60279785
Alternative 5,63.59929051
Alternative 5,63.59693109
Alternative 5,63.58192415
Alternative 5,63.57057204
Alternative 5,63.56671739
Alternative 5,63.56199694
Alternative 5,63.54966496
Alternative 5,63.54422163
Alternative 5,63.54169482
Alternative 5,63.54011916
Alternative 5,63.53833082
Alternative 5,63.5272359
Alternative 5,63.51913346
Alternative 5,63.51868978
Alternative 5,63.50488382
Alternative 5,63.49882774
Alternative 5,63.49651279
Alternative 5,63.49566922
Alternative 5,63.49093308
Alternative 5,63.48449806
Alternative 5,63.47844548
Alternative 5,63.4770528
Alternative 5,63.47508024
Alternative 5,63.46277986
Alternative 5,63.46087789
Alternative 5,63.45957187
Alternative 5,63.4582908
Alternative 5,63.45558769
Alternative 5,63.45148414
Alternative 5,63.44309348
Alternative 5,63.43783046
Alternative 5,63.43384958
Alternative 5,63.43090949
Alternative 5,63.42400375
Alternative 5,63.41475327
Alternative 5,63.40347779
Alternative 5,63.39969277
Alternative 5,63.39736041
Alternative 5,63.39639113
Alternative 5,63.39309955
Alternative 5,63.38754188
Alternative 5,63.37106912
Alternative 5,63.36952867
Alternative 5,63.36802222
Alternative 5,63.35899235
Alternative 5,63.3574774
Alternative 5,63.35317694
Alternative 5,63.34241483
Alternative 5,63.3385571
Alternative 5,63.33751161
Alternative 5,63.32726349
Alternative 5,63.32484004
Alternative 5,63.3119812
Alternative 5,63.30979645
Alternative 5,63.30736401
Alternative 5,63.3057559
Alternative 5,63.29204341
Alternative 5,63.2896533
Alternative 5,63.28598737
Alternative 5,63.28248348
Alternative 5,63.28239923
Alternative 5,63.2774592
Alternative 5,63.27671465
Alternative 5,63.27645081
Alternative 5,63.25964214
Alternative 5,63.25531335
Alternative 5,63.25328507
Alternative 5,63.23635024
Alternative 5,63.23298825
Alternative 5,63.22629051
Alternative 5,63.22453709
Alternative 5,63.21834324
Alternative 5,63.21766042
Alternative 5,63.21751815
Alternative 5,63.21376586
Alternative 5,63.21226354
Alternative 5,63.20604724
Alternative 5,63.20009916
Alternative 5,63.19853631
Alternative 5,63.1955832
Alternative 5,63.19274202
Alternative 5,63.1925425
Alternative 5,63.17736226
Alternative 5,63.16195417
Alternative 5,63.15765711
Alternative 5,63.15146476
Alternative 5,63.15008967
Alternative 5,63.1487987
Alternative 5,63.13402121
Alternative 5,63.12709456
Alternative 5,63.12587543
Alternative 5,63.11621168
Alternative 5,63.11567871
Alternative 5,63.11309201
Alternative 5,63.11013818
Alternative 5,63.10911016
Alternative 5,63.10499609
Alternative 5,63.10477876
Alternative 5,63.10013071
Alternative 5,63.09283976
Alternative 5,63.09102284
Alternative 5,63.09063576
Alternative 5,63.08063576
Alternative 5,63.07848447
Alternative 5,63.07808928
Alternative 5,63.07706845
Alternative 5,63.07687368
Alternative 5,63.07540361
Alternative 5,63.07387854
Alternative 5,63.07086913
Alternative 5,63.0681492
Alternative 5,63.0675642
Alternative 5,63.06492822
Alternative 5,63.06268937
Alternative 5,63.05384861
Alternative 5,63.0517462
Alternative 5,63.03888497
Alternative 5,63.03490649
Alternative 5,63.01955751
Alternative 5,63.00120672
Alternative 5,62.99401358
Alternative 5,62.96105628
Alternative 5,62.95028671
Alternative 5,62.94752271
Alternative 5,62.94281656
Alternative 5,62.93454168
Alternative 5,62.93424389
Alternative 5,62.92956002
Alternative 5,62.92734014
Alternative 5,62.92431859
Alternative 5,62.92289249
Alternative 5,62.91950913
Alternative 5,62.91510435
Alternative 5,62.90533468
Alternative 5,62.90152274
Alternative 5,62.89409956
Alternative 5,62.89356463
Alternative 5,62.889956
Alternative 5,62.88844675
Alternative 5,62.88471473
Alternative 5,62.87914806
Alternative 5,62.87642344
Alternative 5,62.87600559
Alternative 5,62.86948345
Alternative 5,62.86200561
Alternative 5,62.86059802
Alternative 5,62.85715995
Alternative 5,62.84790804
Alternative 5,62.83929986
Alternative 5,62.83688527
Alternative 5,62.83651015
Alternative 5,62.8291245
Alternative 5,62.82073937
Alternative 5,62.8203715
Alternative 5,62.80913981
Alternative 5,62.805493
Alternative 5,62.79669326
Alternative 5,62.78808784
Alternative 5,62.78345923
Alternative 5,62.78142625
Alternative 5,62.77567831
Alternative 5,62.75493123
Alternative 5,62.75473035
Alternative 5,62.75254102
Alternative 5,62.74672368
Alternative 5,62.74518655
Alternative 5,62.73799236
Alternative 5,62.73425123
Alternative 5,62.73338516
Alternative 5,62.73224096
Alternative 5,62.72863917
Alternative 5,62.72237221
Alternative 5,62.714713
Alternative 5,62.71188371
Alternative 5,62.70902883
Alternative 5,62.70224933
Alternative 5,62.69353208
Alternative 5,62.69032088
Alternative 5,62.68651968
Alternative 5,62.68377291
Alternative 5,62.68332334
Alternative 5,62.68222924
Alternative 5,62.67482392
Alternative 5,62.67254667
Alternative 5,62.67240829
Alternative 5,62.66660837
Alternative 5,62.66657428
Alternative 5,62.66460944
Alternative 5,62.66443625
Alternative 5,62.66367402
Alternative 5,62.66296674
Alternative 5,62.66139723
Alternative 5,62.65869849
Alternative 5,62.65372699
Alternative 5,62.65107551
Alternative 5,62.62215442
Alternative 5,62.62106793
Alternative 5,62.60668683
Alternative 5,62.60545959
Alternative 5,62.6038599
Alternative 5,62.59574673
Alternative 5,62.59401441
Alternative 5,62.59344217
Alternative 5,62.56839855
Alternative 5,62.5680226
Alternative 5,62.56446751
Alternative 5,62.54784552
Alternative 5,62.5447375
Alternative 5,62.53878071
Alternative 5,62.53734377
Alternative 5,62.53322796
Alternative 5,62.52270182
Alternative 5,62.51976625
Alternative 5,62.51966421
Alternative 5,62.5146574
Alternative 5,62.50949374
Alternative 5,62.50882874
Alternative 5,62.49345427
Alternative 5,62.49141318
Alternative 5,62.48703327
Alternative 5,62.48345351
Alternative 5,62.48243848
Alternative 5,62.46721879
Alternative 5,62.44214884
Alternative 5,62.43791593
Alternative 5,62.43559338
Alternative 5,62.43197484
Alternative 5,62.43155477
Alternative 5,62.42754166
Alternative 5,62.40819885
Alternative 5,62.38146565
Alternative 5,62.37646693
Alternative 5,62.36692391
Alternative 5,62.36678742
Alternative 5,62.36306304
Alternative 5,62.34965401
Alternative 5,62.34898442
Alternative 5,62.34681825
Alternative 5,62.33726189
Alternative 5,62.3339555
Alternative 5,62.33291845
Alternative 5,62.33038884
Alternative 5,62.32438962
Alternative 5,62.32330822
Alternative 5,62.32103536
Alternative 5,62.32098201
Alternative 5,62.31704709
Alternative 5,62.3168247
Alternative 5,62.31044604
Alternative 5,62.29969177
Alternative 5,62.29381452
Alternative 5,62.28078544
Alternative 5,62.27166722
Alternative 5,62.26932673
Alternative 5,62.25652345
Alternative 5,62.24383143
Alternative 5,62.24154517
Alternative 5,62.23812882
Alternative 5,62.23548185
Alternative 5,62.23457532
Alternative 5,62.23111168
Alternative 5,62.23077841
Alternative 5,62.22627262
Alternative 5,62.22621583
Alternative 5,62.22167003
Alternative 5,62.22081909
Alternative 5,62.211958
Alternative 5,62.19568984
Alternative 5,62.19134395
Alternative 5,62.18979563
Alternative 5,62.18048789
Alternative 5,62.17414903
Alternative 5,62.17262386
Alternative 5,62.1693252
Alternative 5,62.16519149
Alternative 5,62.14953954
Alternative 5,62.14760136
Alternative 5,62.14349725
Alternative 5,62.13966246
Alternative 5,62.13177041
Alternative 5,62.12933957
Alternative 5,62.10132463
Alternative 5,62.09571975
Alternative 5,62.08857601
Alternative 5,62.07873701
Alternative 5,62.07449145
Alternative 5,62.06976252
Alternative 5,62.06934988
Alternative 5,62.06341579
Alternative 5,62.06225869
Alternative 5,62.05506779
Alternative 5,62.04282336
Alternative 5,62.03825714
Alternative 5,62.03591502
Alternative 5,62.01454479
Alternative 5,62.01364207
Alternative 5,62.01223989
Alternative 5,62.01163631
Alternative 5,62.01135417
Alternative 5,62.01133094
Alternative 5,62.0008062
Alternative 5,61.99561457
Alternative 5,61.98779135
Alternative 5,61.97645212
Alternative 5,61.95713561
Alternative 5,61.95451133
Alternative 5,61.95329375
Alternative 5,61.93598601
Alternative 5,61.93031134
Alternative 5,61.93018125
Alternative 5,61.92608941
Alternative 5,61.9201551
Alternative 5,61.91222297
Alternative 5,61.90777596
Alternative 5,61.9075939
Alternative 5,61.90309463
Alternative 5,61.89625101
Alternative 5,61.89366985
Alternative 5,61.88877537
Alternative 5,61.88651214
Alternative 5,61.88583925
Alternative 5,61.87040967
Alternative 5,61.86681484
Alternative 5,61.864065
Alternative 5,61.85438814
Alternative 5,61.8422917
Alternative 5,61.83471929
Alternative 5,61.83162118
Alternative 5,61.82619952
Alternative 5,61.82419202
Alternative 5,61.81610629
Alternative 5,61.81202004
Alternative 5,61.80732388
Alternative 5,61.80456412
Alternative 5,61.80269524
Alternative 5,61.78370294
Alternative 5,61.78232297
Alternative 5,61.77242716
Alternative 5,61.76779307
Alternative 5,61.76492922
Alternative 5,61.76371191
Alternative 5,61.76197006
Alternative 5,61.76191363
Alternative 5,61.7574829
Alternative 5,61.75462046
Alternative 5,61.7456309
Alternative 5,61.74524671
Alternative 5,61.74072661
Alternative 5,61.73959942
Alternative 5,61.73905906
Alternative 5,61.73769272
Alternative 5,61.73457289
Alternative 5,61.72646408
Alternative 5,61.72033034
Alternative 5,61.7155371
Alternative 5,61.71146883
Alternative 5,61.71021497
Alternative 5,61.70599114
Alternative 5,61.69436316
Alternative 5,61.6883238
Alternative 5,61.67164311
Alternative 5,61.66772103
Alternative 5,61.66539571
Alternative 5,61.65653205
Alternative 5,61.65246141
Alternative 5,61.64664881
Alternative 5,61.63909959
Alternative 5,61.63566125
Alternative 5,61.62662513
Alternative 5,61.61496905
Alternative 5,61.61494796
Alternative 5,61.6031921
Alternative 5,61.59860496
Alternative 5,61.59242987
Alternative 5,61.59080841
Alternative 5,61.58700741
Alternative 5,61.58412961
Alternative 5,61.57052694
Alternative 5,61.56673394
Alternative 5,61.5641938
Alternative 5,61.56170744
Alternative 5,61.55433708
Alternative 5,61.54433072
Alternative 5,61.54432914
Alternative 5,61.54287475
Alternative 5,61.54178231
Alternative 5,61.53453379
Alternative 5,61.50468907
Alternative 5,61.50429221
Alternative 5,61.50194847
Alternative 5,61.49689585
Alternative 5,61.49627442
Alternative 5,61.49517895
Alternative 5,61.48788711
Alternative 5,61.48281506
Alternative 5,61.48063426
Alternative 5,61.45412816
Alternative 5,61.45386616
Alternative 5,61.44798579
Alternative 5,61.44388773
Alternative 5,61.44080778
Alternative 5,61.43909661
Alternative 5,61.43580227
Alternative 5,61.43541283
Alternative 5,61.41298503
Alternative 5,61.39854585
Alternative 5,61.39516078
Alternative 5,61.39194002
Alternative 5,61.38120681
Alternative 5,61.38065534
Alternative 5,61.37209466
Alternative 5,61.35735659
Alternative 5,61.34737331
Alternative 5,61.32511239
Alternative 5,61.32069993
Alternative 5,61.30897445
Alternative 5,61.30879306
Alternative 5,61.30667123
Alternative 5,61.29916392
Alternative 5,61.2991211
Alternative 5,61.28848084
Alternative 5,61.2829014
Alternative 5,61.2627875
Alternative 5,61.25890001
Alternative 5,61.25706011
Alternative 5,61.25052141
Alternative 5,61.2493629
Alternative 5,61.2489322
Alternative 5,61.24836635
Alternative 5,61.23728787
Alternative 5,61.22912911
Alternative 5,61.2214312
Alternative 5,61.2194376
Alternative 5,61.20966402
Alternative 5,61.20923391
Alternative 5,61.20025859
Alternative 5,61.19346795
Alternative 5,61.1784384
Alternative 5,61.17628695
Alternative 5,61.15963895
Alternative 5,61.1563981
Alternative 5,61.14830827
Alternative 5,61.14193502
Alternative 5,61.13534482
Alternative 5,61.13144821
Alternative 5,61.12044045
Alternative 5,61.11976744
Alternative 5,61.11679247
Alternative 5,61.1147137
Alternative 5,61.10762037
Alternative 5,61.09732275
Alternative 5,61.0953084
Alternative 5,61.09404672
Alternative 5,61.08286506
Alternative 5,61.07981507
Alternative 5,61.06489451
Alternative 5,61.06432595
Alternative 5,61.06322684
Alternative 5,61.05901626
Alternative 5,61.05357209
Alternative 5,61.04319434
Alternative 5,61.03979269
Alternative 5,61.03964475
Alternative 5,61.03944271
Alternative 5,61.03583307
Alternative 5,61.03212303
Alternative 5,61.02123485
Alternative 5,61.01807496
Alternative 5,61.01568363
Alternative 5,61.01113003
Alternative 5,60.99535592
Alternative 5,60.99055766
Alternative 5,60.98092643
Alternative 5,60.93889453
Alternative 5,60.93845206
Alternative 5,60.93656546
Alternative 5,60.918984
Alternative 5,60.91274827
Alternative 5,60.90577282
Alternative 5,60.89320598
Alternative 5,60.88899464
Alternative 5,60.86306705
Alternative 5,60.86047864
Alternative 5,60.85169089
Alternative 5,60.82239803
Alternative 5,60.81799945
Alternative 5,60.80870945
Alternative 5,60.79861176
Alternative 5,60.79399063
Alternative 5,60.79336451
Alternative 5,60.77958563
Alternative 5,60.77507976
Alternative 5,60.77438163
Alternative 5,60.77260455
Alternative 5,60.74735653
Alternative 5,60.74579764
Alternative 5,60.72260364
Alternative 5,60.70907612
Alternative 5,60.69277243
Alternative 5,60.68067046
Alternative 5,60.67750012
Alternative 5,60.67660626
Alternative 5,60.67543052
Alternative 5,60.67513357
Alternative 5,60.67486947
Alternative 5,60.67232086
Alternative 5,60.66453382
Alternative 5,60.66203131
Alternative 5,60.66046415
Alternative 5,60.64157614
Alternative 5,60.63378043
Alternative 5,60.63311603
Alternative 5,60.63275859
Alternative 5,60.62187682
Alternative 5,60.61468279
Alternative 5,60.61406296
Alternative 5,60.57014423
Alternative 5,60.55570242
Alternative 5,60.55375583
Alternative 5,60.55157873
Alternative 5,60.54246762
Alternative 5,60.53746781
Alternative 5,60.48571682
Alternative 5,60.48510292
Alternative 5,60.46150992
Alternative 5,60.45327439
Alternative 5,60.44842547
Alternative 5,60.44527989
Alternative 5,60.44116466
Alternative 5,60.43168447
Alternative 5,60.42514742
Alternative 5,60.4137411
Alternative 5,60.39890603
Alternative 5,60.39034139
Alternative 5,60.36211044
Alternative 5,60.31557927
Alternative 5,60.2881144
Alternative 5,60.25294265
Alternative 5,60.24338406
Alternative 5,60.20587216
Alternative 5,60.2002787
Alternative 5,60.15046684
Alternative 5,60.14472365
Alternative 5,60.13463515
Alternative 5,60.13193326
Alternative 5,60.11487463
Alternative 5,60.08139128
Alternative 5,60.06676674
Alternative 5,60.04780393
Alternative 5,60.04575918
Alternative 5,60.02925191
Alternative 5,60.02798507
Alternative 5,60.02344647
Alternative 5,60.01295925
Alternative 5,60.00653438
Alternative 5,59.97753316
Alternative 5,59.95932131
Alternative 5,59.95073092
Alternative 5,59.93261176
Alternative 5,59.90780784
Alternative 5,59.90488556
Alternative 5,59.89611021
Alternative 5,59.87980843
Alternative 5,59.87488683
Alternative 5,59.86781742
Alternative 5,59.85858588
Alternative 5,59.80420896
Alternative 5,59.77975397
Alternative 5,59.75683961
Alternative 5,59.743062
Alternative 5,59.7287332
Alternative 5,59.71979999
Alternative 5,59.71659178
Alternative 5,59.70384767
Alternative 5,59.62980811
Alternative 5,59.62947521
Alternative 5,59.60013557
Alternative 5,59.59842383
Alternative 5,59.587625
Alternative 5,59.58273333
Alternative 5,59.50911939
Alternative 5,59.48711074
Alternative 5,59.40112097
Alternative 5,59.38443981
Alternative 5,59.37497051
Alternative 5,59.35033812
Alternative 5,59.3490092
Alternative 5,59.30961832
Alternative 5,59.29580519
Alternative 5,59.23885207
Alternative 5,59.234491
Alternative 5,59.19128442
Alternative 5,59.16001775
Alternative 5,59.1582299
Alternative 5,59.14861245
Alternative 5,59.10610104
Alternative 5,59.06732299
Alternative 5,59.05397258
Alternative 5,59.02974221
Alternative 5,59.00734559
Alternative 5,59.00474534
Alternative 5,58.95274595
Alternative 5,58.94778083
Alternative 5,58.85158683
Alternative 5,58.85028755
Alternative 5,58.79922685
Alternative 5,58.74553465
Alternative 5,58.724717
Alternative 5,58.60056484
Alternative 5,58.58434588
Alternative 5,58.56947523
Alternative 5,58.54718503
Alternative 5,58.50719886
Alternative 5,58.33928273
Alternative 2,67.58621199
Alternative 5,58.31102725
Alternative 5,58.28043472
Alternative 2,67.71062415
Alternative 5,58.24104723
Alternative 5,58.10275729
Alternative 2,67.97295428
Alternative 5,58.09701798
Alternative 5,58.02294514
Alternative 2,68.07570887
Alternative 2,68.07870398
Alternative 2,68.11385088
Alternative 2,68.25838612
Alternative 2,68.30719875
Alternative 2,68.49045711
Alternative 2,68.49659349
Alternative 2,68.51109639
Alternative 2,68.59535115
Alternative 2,68.62501386
Alternative 2,68.63466618
Alternative 2,68.7085725
Alternative 2,68.75564113
Alternative 2,68.765675
Alternative 2,68.78324487
Alternative 5,58.01662604
Alternative 2,68.8778879
Alternative 2,68.92871135
Alternative 2,68.93574463
Alternative 5,57.49278249
Alternative 2,68.96110703
Alternative 2,68.97944294
Alternative 5,57.31396421
Alternative 2,69.00402595
Alternative 2,69.00931216
Alternative 2,69.01273803
Alternative 2,69.02173567
Alternative 2,69.03065202
Alternative 2,69.06790503
Alternative 2,69.06977462
Alternative 2,69.08955438
Alternative 2,69.10390355
Alternative 2,69.15103763
Alternative 2,69.15446761
Alternative 2,69.15605273
Alternative 2,69.16104708
Alternative 2,69.17072911
Alternative 2,69.1836629
Alternative 2,69.22204422
Alternative 2,69.24685343
Alternative 2,69.25526187
Alternative 2,69.26908196
Alternative 2,69.27507875
Alternative 2,69.28171124
Alternative 2,69.28246008
Alternative 2,69.29347038
Alternative 2,69.31199599
Alternative 2,69.31592912
Alternative 2,69.31931928
Alternative 2,69.33402212
Alternative 2,69.34763022
Alternative 2,69.34869731
Alternative 2,69.35622849
Alternative 2,69.37715171
Alternative 2,69.3902414
Alternative 2,69.39292842
Alternative 2,69.39456829
Alternative 2,69.42067502
Alternative 2,69.42113831
Alternative 2,69.4287493
Alternative 2,69.4534525
Alternative 2,69.45497532
Alternative 2,69.46142433
Alternative 2,69.46211628
Alternative 5,57.22474034
Alternative 2,69.47465836
Alternative 2,69.49647352
Alternative 2,69.49916827
Alternative 2,69.49924321
Alternative 2,69.50012994
Alternative 2,69.50678236
Alternative 2,69.51139051
Alternative 2,69.51350857
Alternative 2,69.51532317
Alternative 2,69.51646619
Alternative 2,69.52086254
Alternative 2,69.52909241
Alternative 2,69.54323615
Alternative 5,56.91373031
Alternative 2,69.58052949
Alternative 2,69.58204296
Alternative 2,69.58819565
Alternative 2,69.59754868
Alternative 2,69.60486865
Alternative 2,69.60545901
Alternative 2,69.62130013
Alternative 2,69.62168466
Alternative 2,69.63149203
Alternative 2,69.64438094
Alternative 2,69.64574215
Alternative 2,69.65475543
Alternative 2,69.65748932
Alternative 2,69.66570232
Alternative 2,69.66663409
Alternative 2,69.67476873
Alternative 2,69.67526153
Alternative 2,69.67836322
Alternative 2,69.68868714
Alternative 2,69.69111564
Alternative 2,69.69287933
Alternative 2,69.69997332
Alternative 2,69.70171057
Alternative 2,69.70279853
Alternative 2,69.7049673
Alternative 2,69.70574161
Alternative 2,69.70708022
Alternative 2,69.71223427
Alternative 2,69.72036972
Alternative 2,69.72084932
Alternative 2,69.72295626
Alternative 2,69.72598101
Alternative 2,69.7270515
Alternative 2,69.73095384
Alternative 2,69.73419034
Alternative 2,69.73593737
Alternative 2,69.73847887
Alternative 2,69.74131815
Alternative 2,69.74978457
Alternative 2,69.7499102
Alternative 2,69.76269014
Alternative 2,69.76482451
Alternative 2,69.76947577
Alternative 2,69.77202778
Alternative 2,69.77557934
Alternative 2,69.77885612
Alternative 2,69.78324662
Alternative 2,69.78982682
Alternative 2,69.79243394
Alternative 2,69.798193
Alternative 2,69.80365726
Alternative 2,69.81377499
Alternative 2,69.81417111
Alternative 2,69.81893098
Alternative 2,69.82116583
Alternative 2,69.84147299
Alternative 2,69.84747058
Alternative 2,69.85043261
Alternative 2,69.85263528
Alternative 2,69.88575195
Alternative 2,69.88865518
Alternative 2,69.8915813
Alternative 5,56.72523094
Alternative 2,69.90719556
Alternative 2,69.91065383
Alternative 2,69.91514844
Alternative 2,69.91814722
Alternative 2,69.9183247
Alternative 2,69.92213182
Alternative 2,69.92657133
Alternative 2,69.92723136
Alternative 2,69.93127198
Alternative 2,69.93360034
Alternative 2,69.93705076
Alternative 2,69.94019603
Alternative 2,69.94160035
Alternative 2,69.94581827
Alternative 2,69.95128518
Alternative 2,69.95141851
Alternative 2,69.95287217
Alternative 2,69.95485473
Alternative 2,69.95601723
Alternative 2,69.95845893
Alternative 2,69.97623684
Alternative 2,69.9844737
Alternative 2,69.9873849
Alternative 2,69.98976447
Alternative 2,69.98977177
Alternative 2,69.99005199
Alternative 2,69.99149724
Alternative 2,69.99187548
Alternative 2,69.99853465
Alternative 2,69.99881662
Alternative 2,70.0024877
Alternative 2,70.00503614
Alternative 2,70.01125359
Alternative 2,70.01567947
Alternative 2,70.01585592
Alternative 2,70.01991964
Alternative 2,70.02312639
Alternative 2,70.02452366
Alternative 2,70.02710019
Alternative 2,70.0317164
Alternative 2,70.03177149
Alternative 2,70.04456398
Alternative 2,70.04498747
Alternative 2,70.06307769
Alternative 2,70.08307235
Alternative 2,70.09637871
Alternative 2,70.09778455
Alternative 2,70.09786889
Alternative 2,70.09952381
Alternative 2,70.10135816
Alternative 2,70.104833
Alternative 2,70.10768256
Alternative 2,70.11467847
Alternative 2,70.12506145
Alternative 2,70.12571283
Alternative 2,70.12824792
Alternative 2,70.1305295
Alternative 2,70.13908313
Alternative 2,70.13935039
Alternative 2,70.15269819
Alternative 2,70.15764875
Alternative 2,70.16726063
Alternative 2,70.17092657
Alternative 2,70.17094871
Alternative 2,70.17540536
Alternative 2,70.18020257
Alternative 2,70.1835266
Alternative 2,70.18479425
Alternative 2,70.18639964
Alternative 2,70.19060255
Alternative 2,70.1935387
Alternative 2,70.1978335
Alternative 2,70.20225721
Alternative 2,70.20514343
Alternative 2,70.20520131
Alternative 2,70.20528365
Alternative 2,70.20843292
Alternative 2,70.20990853
Alternative 2,70.21273627
Alternative 2,70.21393644
Alternative 2,70.21545934
Alternative 2,70.21705568
Alternative 2,70.21862708
Alternative 2,70.2287494
Alternative 2,70.2314868
Alternative 2,70.23786744
Alternative 2,70.23978286
Alternative 2,70.24066603
Alternative 2,70.24525976
Alternative 2,70.24537555
Alternative 2,70.24665546
